timestamp,factor,MSFT,AAPL,XOM,JPM,JNJ,CAT,PG,AMZN,ECL,NEE,PLD,GOOGL
2005-03-31,SPY,-0.12331503279113432,0.7371010888501512,0.740889290585252,1.0777390911783238,-0.546821743923332,-1.9357008831224658,-0.5788869564150196,-2.5825275375049763,0.928188904729601,-2.1548247579941324,3.5142008926759574,0.1848530430956518
2005-03-31,XLK,0.3952526318133445,0.34219959007936435,-0.49051410180332927,-0.16518125368912562,0.05820415410786697,-0.002432176526192986,-0.31473753298601403,0.9416560794332581,0.30926136195602316,0.5916123463293035,-0.9908470815825255,0.45200615517637005
2005-03-31,XLF,0.09386208157253927,-0.47017509639036614,0.14815021032115727,0.4335406160981692,0.5137285165377956,0.7760489918844728,0.2996528812188999,0.4729153593871059,-0.5590565952725755,0.5384466813430498,-0.37924774833294456,-1.6755807652822892
2005-03-31,XLV,0.07367750121593988,-1.1868424111673972,0.3220090134082728,-0.3604965971564863,0.7374957222661702,-0.34668210260332266,0.7347979729803453,-0.18746252284731563,-0.10415224874293638,0.1507530440827061,-0.5014000988420517,-0.49377989060473865
2005-03-31,XLE,-0.10802921097662706,0.07975393370946174,0.7877747152977146,-0.03972658843448556,0.0047070117895778515,0.2398581126452791,-0.017377179614432206,0.2915578153243294,-0.03199586389653075,0.04143207951458194,-0.25616768354517866,-0.0506584476134013
2005-03-31,XLI,0.33051742685847574,0.17348218587483513,0.028881733284272293,0.04321237601294202,0.31859961810912807,0.9790305848883443,-0.036270368632485506,0.5970097657734909,-0.3442844125098383,0.3598281942242385,-0.9009257644006273,-1.428394826103045
2005-03-31,XLP,0.2418177244975419,1.0274334830606493,-0.11470333646629494,0.056760794041241465,0.1171010618032706,0.6605154001917242,0.858819583944662,1.3447099421630129,0.24330982449258376,0.5865981985515512,-0.40521364150433586,1.3336703712045619
2005-03-31,XLY,-0.2666974110945252,0.7573616052742451,-0.21226502235425437,0.041245704669904015,0.04115103728076089,0.5695594391529823,0.1587572155599833,0.6221771778852259,-0.08470366290252979,-0.30791032868047813,0.10275998054855293,2.122071842869912
2005-03-31,XLB,-0.07823857451169701,0.21606190231896,-0.1270840988927361,-0.008973218243755368,-0.12111137502735769,0.3744211581362934,0.05579449719037602,-0.06454634847189564,0.317441992463373,0.18186171432910858,0.05320693293572559,0.03718217865779838
2005-03-31,XLU,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-01,SPY,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-01,XLK,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-01,XLF,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-01,XLV,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-01,XLE,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-01,XLI,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-01,XLP,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-01,XLY,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-01,XLB,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-01,XLU,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-04,SPY,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-04,XLK,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-04,XLF,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-04,XLV,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-04,XLE,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-04,XLI,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-04,XLP,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-04,XLY,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-04,XLB,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-04,XLU,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-05,SPY,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-05,XLK,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-05,XLF,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-05,XLV,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-05,XLE,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-05,XLI,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-05,XLP,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-05,XLY,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-05,XLB,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-05,XLU,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-06,SPY,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-06,XLK,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-06,XLF,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-06,XLV,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-06,XLE,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-06,XLI,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-06,XLP,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-06,XLY,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-06,XLB,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-06,XLU,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-07,SPY,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-07,XLK,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-07,XLF,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-07,XLV,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-07,XLE,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-07,XLI,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-07,XLP,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-07,XLY,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-07,XLB,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-07,XLU,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-08,SPY,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-08,XLK,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-08,XLF,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-08,XLV,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-08,XLE,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-08,XLI,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-08,XLP,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-08,XLY,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-08,XLB,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-08,XLU,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-11,SPY,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-11,XLK,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-11,XLF,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-11,XLV,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-11,XLE,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-11,XLI,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-11,XLP,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-11,XLY,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-11,XLB,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-11,XLU,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-12,SPY,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-12,XLK,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-12,XLF,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-12,XLV,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-12,XLE,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-12,XLI,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-12,XLP,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-12,XLY,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-12,XLB,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-12,XLU,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-13,SPY,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-13,XLK,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-13,XLF,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-13,XLV,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-13,XLE,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-13,XLI,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-13,XLP,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-13,XLY,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-13,XLB,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-13,XLU,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-14,SPY,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-14,XLK,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-14,XLF,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-14,XLV,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-14,XLE,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-14,XLI,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-14,XLP,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-14,XLY,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-14,XLB,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-14,XLU,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-15,SPY,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-15,XLK,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-15,XLF,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-15,XLV,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
2005-04-15,XLE,0.1341974286854175,-0.0788298137410495,0.12816259459300527,-0.06262175325466086,-0.20983715581875761,0.0347903870982221,0.172885001705701,0.049495737695500794,0.17520327007321512,1.1328895884116943,0.7064847095351245,0.6583334414576991
